V1	V(n001)	V(n002)	I(D1)
7.950000000000000e-01	7.950000e-01	1.144215e-01	7.628098e-03
7.960000000000000e-01	7.960000e-01	1.151194e-01	7.674630e-03
7.970000000000000e-01	7.970000e-01	1.158186e-01	7.721240e-03
7.980000000000000e-01	7.980000e-01	1.165189e-01	7.767926e-03
7.990000000000000e-01	7.990000e-01	1.172203e-01	7.814690e-03
8.000000000000000e-01	8.000000e-01	1.179229e-01	7.861529e-03
8.010000000000000e-01	8.010000e-01	1.186267e-01	7.908445e-03
8.020000000000000e-01	8.020000e-01	1.193315e-01	7.955435e-03
8.030000000000000e-01	8.030000e-01	1.200375e-01	8.002500e-03
8.040000000000000e-01	8.040000e-01	1.207446e-01	8.049638e-03
8.050000000000000e-01	8.050000e-01	1.214528e-01	8.096850e-03
8.060000000000000e-01	8.060000e-01	1.221620e-01	8.144136e-03
8.070000000000001e-01	8.070000e-01	1.228724e-01	8.191492e-03
8.080000000000001e-01	8.080000e-01	1.235838e-01	8.238922e-03
8.090000000000001e-01	8.090000e-01	1.242963e-01	8.286422e-03
8.100000000000001e-01	8.100000e-01	1.250099e-01	8.333994e-03
8.110000000000001e-01	8.110000e-01	1.257245e-01	8.381636e-03
8.120000000000001e-01	8.120000e-01	1.264402e-01	8.429348e-03
8.130000000000001e-01	8.130000e-01	1.271569e-01	8.477129e-03
8.140000000000001e-01	8.140000e-01	1.278747e-01	8.524979e-03
8.150000000000001e-01	8.150000e-01	1.285935e-01	8.572898e-03
8.160000000000001e-01	8.160000e-01	1.293133e-01	8.620884e-03
8.170000000000001e-01	8.170000e-01	1.300341e-01	8.668939e-03
8.180000000000001e-01	8.180000e-01	1.307559e-01	8.717059e-03
8.190000000000001e-01	8.190000e-01	1.314787e-01	8.765247e-03
8.200000000000001e-01	8.200000e-01	1.322025e-01	8.813501e-03
8.210000000000001e-01	8.210000e-01	1.329273e-01	8.861820e-03
8.220000000000001e-01	8.220000e-01	1.336531e-01	8.910205e-03
8.230000000000001e-01	8.230000e-01	1.343798e-01	8.958655e-03
8.240000000000001e-01	8.240000e-01	1.351075e-01	9.007169e-03
8.250000000000001e-01	8.250000e-01	1.358362e-01	9.055747e-03
8.260000000000001e-01	8.260000e-01	1.365658e-01	9.104388e-03
8.270000000000001e-01	8.270000e-01	1.372964e-01	9.153092e-03
8.280000000000001e-01	8.280000e-01	1.380279e-01	9.201859e-03
8.290000000000001e-01	8.290000e-01	1.387603e-01	9.250688e-03
8.300000000000001e-01	8.300000e-01	1.394937e-01	9.299579e-03
8.310000000000001e-01	8.310000e-01	1.402280e-01	9.348532e-03
8.320000000000001e-01	8.320000e-01	1.409632e-01	9.397545e-03
8.330000000000000e-01	8.330000e-01	1.416993e-01	9.446619e-03
8.340000000000000e-01	8.340000e-01	1.424363e-01	9.495753e-03
8.350000000000000e-01	8.350000e-01	1.431742e-01	9.544946e-03
8.360000000000000e-01	8.360000e-01	1.439130e-01	9.594199e-03
8.370000000000000e-01	8.370000e-01	1.446527e-01	9.643511e-03
8.380000000000000e-01	8.380000e-01	1.453932e-01	9.692881e-03
8.390000000000000e-01	8.390000e-01	1.461346e-01	9.742309e-03
8.400000000000000e-01	8.400000e-01	1.468769e-01	9.791796e-03
8.410000000000000e-01	8.410000e-01	1.476201e-01	9.841340e-03
8.420000000000000e-01	8.420000e-01	1.483641e-01	9.890940e-03
8.430000000000000e-01	8.430000e-01	1.491090e-01	9.940597e-03
8.440000000000000e-01	8.440000e-01	1.498547e-01	9.990311e-03
8.450000000000000e-01	8.450000e-01	1.506012e-01	1.004008e-02
8.460000000000000e-01	8.460000e-01	1.513486e-01	1.008991e-02
8.470000000000000e-01	8.470000e-01	1.520968e-01	1.013979e-02
8.480000000000000e-01	8.480000e-01	1.528458e-01	1.018972e-02
8.490000000000000e-01	8.490000e-01	1.535956e-01	1.023971e-02
8.500000000000000e-01	8.500000e-01	1.543463e-01	1.028975e-02
8.510000000000000e-01	8.510000e-01	1.550978e-01	1.033985e-02
8.520000000000000e-01	8.520000e-01	1.558500e-01	1.039000e-02
8.530000000000000e-01	8.530000e-01	1.566031e-01	1.044020e-02
8.540000000000000e-01	8.540000e-01	1.573569e-01	1.049046e-02
8.550000000000000e-01	8.550000e-01	1.581115e-01	1.054077e-02
8.560000000000000e-01	8.560000e-01	1.588669e-01	1.059113e-02
8.570000000000000e-01	8.570000e-01	1.596231e-01	1.064154e-02
8.580000000000000e-01	8.580000e-01	1.603801e-01	1.069201e-02
8.590000000000000e-01	8.590000e-01	1.611378e-01	1.074252e-02
8.600000000000000e-01	8.600000e-01	1.618963e-01	1.079308e-02
8.610000000000000e-01	8.610000e-01	1.626555e-01	1.084370e-02
8.620000000000000e-01	8.620000e-01	1.634155e-01	1.089437e-02
8.630000000000000e-01	8.630000e-01	1.641762e-01	1.094508e-02
8.640000000000000e-01	8.640000e-01	1.649377e-01	1.099585e-02
8.650000000000000e-01	8.650000e-01	1.656999e-01	1.104666e-02
8.660000000000000e-01	8.660000e-01	1.664628e-01	1.109752e-02
8.670000000000000e-01	8.670000e-01	1.672265e-01	1.114843e-02
8.680000000000000e-01	8.680000e-01	1.679909e-01	1.119939e-02
8.690000000000000e-01	8.690000e-01	1.687560e-01	1.125040e-02
8.700000000000000e-01	8.700000e-01	1.695218e-01	1.130146e-02
8.710000000000000e-01	8.710000e-01	1.702884e-01	1.135256e-02
8.720000000000000e-01	8.720000e-01	1.710556e-01	1.140371e-02
8.730000000000000e-01	8.730000e-01	1.718235e-01	1.145490e-02
8.740000000000000e-01	8.740000e-01	1.725922e-01	1.150614e-02
8.750000000000000e-01	8.750000e-01	1.733615e-01	1.155743e-02
8.760000000000000e-01	8.760000e-01	1.741315e-01	1.160877e-02
8.770000000000000e-01	8.770000e-01	1.749022e-01	1.166015e-02
8.780000000000000e-01	8.780000e-01	1.756736e-01	1.171157e-02
8.790000000000000e-01	8.790000e-01	1.764456e-01	1.176304e-02
8.800000000000000e-01	8.800000e-01	1.772183e-01	1.181456e-02
8.810000000000000e-01	8.810000e-01	1.779917e-01	1.186612e-02
8.820000000000000e-01	8.820000e-01	1.787658e-01	1.191772e-02
8.830000000000000e-01	8.830000e-01	1.795405e-01	1.196937e-02
8.840000000000000e-01	8.840000e-01	1.803159e-01	1.202106e-02
8.850000000000000e-01	8.850000e-01	1.810919e-01	1.207279e-02
8.860000000000000e-01	8.860000e-01	1.818685e-01	1.212457e-02
8.870000000000000e-01	8.870000e-01	1.826458e-01	1.217639e-02
8.880000000000000e-01	8.880000e-01	1.834238e-01	1.222825e-02
8.890000000000000e-01	8.890000e-01	1.842023e-01	1.228016e-02
8.900000000000000e-01	8.900000e-01	1.849816e-01	1.233210e-02
8.910000000000000e-01	8.910000e-01	1.857614e-01	1.238409e-02
8.920000000000000e-01	8.920000e-01	1.865418e-01	1.243612e-02
8.930000000000000e-01	8.930000e-01	1.873229e-01	1.248819e-02
8.940000000000000e-01	8.940000e-01	1.881046e-01	1.254031e-02
8.950000000000000e-01	8.950000e-01	1.888869e-01	1.259246e-02
8.960000000000000e-01	8.960000e-01	1.896698e-01	1.264466e-02
8.970000000000000e-01	8.970000e-01	1.904534e-01	1.269689e-02
8.980000000000000e-01	8.980000e-01	1.912375e-01	1.274917e-02
8.990000000000000e-01	8.990000e-01	1.920222e-01	1.280148e-02
9.000000000000000e-01	9.000000e-01	1.928075e-01	1.285383e-02
9.010000000000000e-01	9.010000e-01	1.935934e-01	1.290623e-02
9.020000000000000e-01	9.020000e-01	1.943799e-01	1.295866e-02
9.030000000000000e-01	9.030000e-01	1.951670e-01	1.301113e-02
9.040000000000000e-01	9.040000e-01	1.959547e-01	1.306364e-02
9.050000000000000e-01	9.050000e-01	1.967429e-01	1.311619e-02
9.060000000000000e-01	9.060000e-01	1.975317e-01	1.316878e-02
9.070000000000000e-01	9.070000e-01	1.983211e-01	1.322140e-02
9.080000000000000e-01	9.080000e-01	1.991110e-01	1.327407e-02
9.090000000000000e-01	9.090000e-01	1.999015e-01	1.332677e-02
9.100000000000000e-01	9.100000e-01	2.006926e-01	1.337951e-02
9.110000000000000e-01	9.110000e-01	2.014842e-01	1.343228e-02
9.120000000000000e-01	9.120000e-01	2.022764e-01	1.348509e-02
9.130000000000000e-01	9.130000e-01	2.030692e-01	1.353794e-02
9.140000000000000e-01	9.140000e-01	2.038624e-01	1.359083e-02
9.150000000000000e-01	9.150000e-01	2.046563e-01	1.364375e-02
9.160000000000000e-01	9.160000e-01	2.054506e-01	1.369671e-02
9.170000000000000e-01	9.170000e-01	2.062455e-01	1.374970e-02
9.180000000000000e-01	9.180000e-01	2.070410e-01	1.380273e-02
9.190000000000000e-01	9.190000e-01	2.078370e-01	1.385580e-02
9.200000000000000e-01	9.200000e-01	2.086335e-01	1.390890e-02
9.210000000000000e-01	9.210000e-01	2.094305e-01	1.396203e-02
9.220000000000000e-01	9.220000e-01	2.102280e-01	1.401520e-02
9.230000000000000e-01	9.230000e-01	2.110261e-01	1.406841e-02
9.240000000000000e-01	9.240000e-01	2.118247e-01	1.412165e-02
9.250000000000000e-01	9.250000e-01	2.126238e-01	1.417492e-02
9.260000000000000e-01	9.260000e-01	2.134234e-01	1.422823e-02
9.270000000000000e-01	9.270000e-01	2.142236e-01	1.428157e-02
9.280000000000000e-01	9.280000e-01	2.150242e-01	1.433495e-02
9.290000000000000e-01	9.290000e-01	2.158254e-01	1.438836e-02
9.300000000000000e-01	9.300000e-01	2.166270e-01	1.444180e-02
9.310000000000000e-01	9.310000e-01	2.174291e-01	1.449528e-02
9.320000000000001e-01	9.320000e-01	2.182318e-01	1.454879e-02
9.330000000000001e-01	9.330000e-01	2.190349e-01	1.460233e-02
9.340000000000001e-01	9.340000e-01	2.198385e-01	1.465590e-02
9.350000000000001e-01	9.350000e-01	2.206426e-01	1.470951e-02
9.360000000000001e-01	9.360000e-01	2.214472e-01	1.476315e-02
9.370000000000001e-01	9.370000e-01	2.222523e-01	1.481682e-02
9.380000000000001e-01	9.380000e-01	2.230578e-01	1.487052e-02
9.390000000000001e-01	9.390000e-01	2.238639e-01	1.492426e-02
9.400000000000001e-01	9.400000e-01	2.246704e-01	1.497802e-02
9.410000000000001e-01	9.410000e-01	2.254773e-01	1.503182e-02
9.420000000000001e-01	9.420000e-01	2.262848e-01	1.508565e-02
9.430000000000001e-01	9.430000e-01	2.270927e-01	1.513951e-02
9.440000000000001e-01	9.440000e-01	2.279010e-01	1.519340e-02
9.450000000000001e-01	9.450000e-01	2.287099e-01	1.524732e-02
9.460000000000001e-01	9.460000e-01	2.295192e-01	1.530128e-02
9.470000000000001e-01	9.470000e-01	2.303289e-01	1.535526e-02
9.480000000000001e-01	9.480000e-01	2.311391e-01	1.540927e-02
9.490000000000001e-01	9.490000e-01	2.319497e-01	1.546332e-02
9.500000000000001e-01	9.500000e-01	2.327608e-01	1.551739e-02
9.510000000000001e-01	9.510000e-01	2.335724e-01	1.557149e-02
9.520000000000001e-01	9.520000e-01	2.343844e-01	1.562563e-02
9.530000000000001e-01	9.530000e-01	2.351968e-01	1.567979e-02
9.540000000000001e-01	9.540000e-01	2.360097e-01	1.573398e-02
9.550000000000001e-01	9.550000e-01	2.368230e-01	1.578820e-02
9.560000000000001e-01	9.560000e-01	2.376368e-01	1.584245e-02
9.570000000000001e-01	9.570000e-01	2.384509e-01	1.589673e-02
9.580000000000001e-01	9.580000e-01	2.392655e-01	1.595104e-02
9.590000000000001e-01	9.590000e-01	2.400806e-01	1.600537e-02
9.600000000000000e-01	9.600000e-01	2.408960e-01	1.605974e-02
9.610000000000000e-01	9.610000e-01	2.417119e-01	1.611413e-02
9.620000000000000e-01	9.620000e-01	2.425282e-01	1.616855e-02
9.630000000000000e-01	9.630000e-01	2.433450e-01	1.622300e-02
9.640000000000000e-01	9.640000e-01	2.441621e-01	1.627747e-02
9.650000000000000e-01	9.650000e-01	2.449797e-01	1.633198e-02
9.660000000000000e-01	9.660000e-01	2.457976e-01	1.638651e-02
9.670000000000000e-01	9.670000e-01	2.466160e-01	1.644107e-02
9.680000000000000e-01	9.680000e-01	2.474348e-01	1.649565e-02
9.690000000000000e-01	9.690000e-01	2.482540e-01	1.655027e-02
9.700000000000000e-01	9.700000e-01	2.490736e-01	1.660491e-02
9.710000000000000e-01	9.710000e-01	2.498936e-01	1.665957e-02
9.720000000000000e-01	9.720000e-01	2.507140e-01	1.671427e-02
9.730000000000000e-01	9.730000e-01	2.515348e-01	1.676899e-02
9.740000000000000e-01	9.740000e-01	2.523560e-01	1.682374e-02
9.750000000000000e-01	9.750000e-01	2.531776e-01	1.687851e-02
9.760000000000000e-01	9.760000e-01	2.539996e-01	1.693331e-02
9.770000000000000e-01	9.770000e-01	2.548220e-01	1.698813e-02
9.780000000000000e-01	9.780000e-01	2.556448e-01	1.704298e-02
9.790000000000000e-01	9.790000e-01	2.564679e-01	1.709786e-02
9.800000000000000e-01	9.800000e-01	2.572915e-01	1.715276e-02
9.810000000000000e-01	9.810000e-01	2.581154e-01	1.720769e-02
9.820000000000000e-01	9.820000e-01	2.589397e-01	1.726265e-02
9.830000000000000e-01	9.830000e-01	2.597643e-01	1.731762e-02
9.840000000000000e-01	9.840000e-01	2.605894e-01	1.737263e-02
9.850000000000000e-01	9.850000e-01	2.614148e-01	1.742766e-02
9.860000000000000e-01	9.860000e-01	2.622406e-01	1.748271e-02
9.870000000000000e-01	9.870000e-01	2.630668e-01	1.753779e-02
9.880000000000000e-01	9.880000e-01	2.638934e-01	1.759289e-02
9.890000000000000e-01	9.890000e-01	2.647203e-01	1.764802e-02
9.900000000000000e-01	9.900000e-01	2.655476e-01	1.770317e-02
9.910000000000000e-01	9.910000e-01	2.663752e-01	1.775835e-02
9.920000000000000e-01	9.920000e-01	2.672032e-01	1.781355e-02
9.930000000000000e-01	9.930000e-01	2.680316e-01	1.786877e-02
9.940000000000000e-01	9.940000e-01	2.688603e-01	1.792402e-02
9.950000000000000e-01	9.950000e-01	2.696894e-01	1.797929e-02
9.960000000000000e-01	9.960000e-01	2.705188e-01	1.803459e-02
9.970000000000000e-01	9.970000e-01	2.713486e-01	1.808991e-02
9.980000000000000e-01	9.980000e-01	2.721787e-01	1.814525e-02
9.990000000000000e-01	9.990000e-01	2.730092e-01	1.820062e-02
1.000000000000000e+00	1.000000e+00	2.738401e-01	1.825600e-02
1.001000000000000e+00	1.001000e+00	2.746713e-01	1.831142e-02
1.002000000000000e+00	1.002000e+00	2.755028e-01	1.836685e-02
1.003000000000000e+00	1.003000e+00	2.763347e-01	1.842231e-02
1.004000000000000e+00	1.004000e+00	2.771669e-01	1.847779e-02
1.005000000000000e+00	1.005000e+00	2.779995e-01	1.853330e-02
1.006000000000000e+00	1.006000e+00	2.788323e-01	1.858882e-02
1.007000000000000e+00	1.007000e+00	2.796656e-01	1.864437e-02
1.008000000000000e+00	1.008000e+00	2.804992e-01	1.869994e-02
1.009000000000000e+00	1.009000e+00	2.813331e-01	1.875554e-02
1.010000000000000e+00	1.010000e+00	2.821673e-01	1.881115e-02
1.011000000000000e+00	1.011000e+00	2.830019e-01	1.886679e-02
1.012000000000000e+00	1.012000e+00	2.838368e-01	1.892245e-02
1.013000000000000e+00	1.013000e+00	2.846720e-01	1.897813e-02
1.014000000000000e+00	1.014000e+00	2.855075e-01	1.903384e-02
1.015000000000000e+00	1.015000e+00	2.863434e-01	1.908956e-02
1.016000000000000e+00	1.016000e+00	2.871796e-01	1.914531e-02
1.017000000000000e+00	1.017000e+00	2.880161e-01	1.920107e-02
1.018000000000000e+00	1.018000e+00	2.888530e-01	1.925686e-02
1.019000000000000e+00	1.019000e+00	2.896901e-01	1.931267e-02
1.020000000000000e+00	1.020000e+00	2.905276e-01	1.936851e-02
1.021000000000000e+00	1.021000e+00	2.913654e-01	1.942436e-02
1.022000000000000e+00	1.022000e+00	2.922035e-01	1.948023e-02
1.023000000000000e+00	1.023000e+00	2.930419e-01	1.953613e-02
1.024000000000000e+00	1.024000e+00	2.938806e-01	1.959204e-02
1.025000000000000e+00	1.025000e+00	2.947197e-01	1.964798e-02
1.026000000000000e+00	1.026000e+00	2.955590e-01	1.970393e-02
1.027000000000000e+00	1.027000e+00	2.963986e-01	1.975991e-02
1.028000000000000e+00	1.028000e+00	2.972386e-01	1.981591e-02
1.029000000000000e+00	1.029000e+00	2.980789e-01	1.987192e-02
1.030000000000000e+00	1.030000e+00	2.989194e-01	1.992796e-02
1.031000000000000e+00	1.031000e+00	2.997603e-01	1.998402e-02
1.032000000000000e+00	1.032000e+00	3.006015e-01	2.004010e-02
1.033000000000000e+00	1.033000e+00	3.014429e-01	2.009620e-02
1.034000000000000e+00	1.034000e+00	3.022847e-01	2.015231e-02
1.035000000000000e+00	1.035000e+00	3.031268e-01	2.020845e-02
1.036000000000000e+00	1.036000e+00	3.039691e-01	2.026461e-02
1.037000000000000e+00	1.037000e+00	3.048117e-01	2.032078e-02
1.038000000000000e+00	1.038000e+00	3.056547e-01	2.037698e-02
1.039000000000000e+00	1.039000e+00	3.064979e-01	2.043319e-02
1.040000000000000e+00	1.040000e+00	3.073414e-01	2.048943e-02
1.041000000000000e+00	1.041000e+00	3.081852e-01	2.054568e-02
1.042000000000000e+00	1.042000e+00	3.090293e-01	2.060195e-02
1.043000000000000e+00	1.043000e+00	3.098737e-01	2.065825e-02
1.044000000000000e+00	1.044000e+00	3.107184e-01	2.071456e-02
1.045000000000000e+00	1.045000e+00	3.115633e-01	2.077089e-02
1.046000000000000e+00	1.046000e+00	3.124085e-01	2.082724e-02
1.047000000000000e+00	1.047000e+00	3.132540e-01	2.088360e-02
1.048000000000000e+00	1.048000e+00	3.140998e-01	2.093999e-02
1.049000000000000e+00	1.049000e+00	3.149459e-01	2.099639e-02
1.050000000000000e+00	1.050000e+00	3.157922e-01	2.105282e-02
1.051000000000000e+00	1.051000e+00	3.166389e-01	2.110926e-02
1.052000000000000e+00	1.052000e+00	3.174857e-01	2.116572e-02
1.053000000000000e+00	1.053000e+00	3.183329e-01	2.122219e-02
1.054000000000000e+00	1.054000e+00	3.191803e-01	2.127869e-02
1.055000000000000e+00	1.055000e+00	3.200280e-01	2.133520e-02
1.056000000000000e+00	1.056000e+00	3.208760e-01	2.139173e-02
1.057000000000000e+00	1.057000e+00	3.217243e-01	2.144828e-02
1.058000000000000e+00	1.058000e+00	3.225728e-01	2.150485e-02
1.059000000000000e+00	1.059000e+00	3.234216e-01	2.156144e-02
1.060000000000000e+00	1.060000e+00	3.242706e-01	2.161804e-02
1.061000000000000e+00	1.061000e+00	3.251199e-01	2.167466e-02
1.062000000000000e+00	1.062000e+00	3.259695e-01	2.173130e-02
1.063000000000000e+00	1.063000e+00	3.268193e-01	2.178795e-02
1.064000000000000e+00	1.064000e+00	3.276694e-01	2.184463e-02
1.065000000000000e+00	1.065000e+00	3.285198e-01	2.190132e-02
1.066000000000000e+00	1.066000e+00	3.293704e-01	2.195803e-02
1.067000000000000e+00	1.067000e+00	3.302212e-01	2.201475e-02
1.068000000000000e+00	1.068000e+00	3.310724e-01	2.207149e-02
1.069000000000000e+00	1.069000e+00	3.319238e-01	2.212825e-02
1.070000000000000e+00	1.070000e+00	3.327754e-01	2.218502e-02
1.071000000000000e+00	1.071000e+00	3.336273e-01	2.224182e-02
1.072000000000000e+00	1.072000e+00	3.344794e-01	2.229863e-02
1.073000000000000e+00	1.073000e+00	3.353318e-01	2.235545e-02
1.074000000000000e+00	1.074000e+00	3.361844e-01	2.241229e-02
1.075000000000000e+00	1.075000e+00	3.370373e-01	2.246915e-02
1.076000000000000e+00	1.076000e+00	3.378904e-01	2.252603e-02
1.077000000000000e+00	1.077000e+00	3.387438e-01	2.258292e-02
1.078000000000000e+00	1.078000e+00	3.395974e-01	2.263983e-02
1.079000000000000e+00	1.079000e+00	3.404513e-01	2.269675e-02
1.080000000000000e+00	1.080000e+00	3.413054e-01	2.275370e-02
1.081000000000000e+00	1.081000e+00	3.421598e-01	2.281065e-02
1.082000000000000e+00	1.082000e+00	3.430144e-01	2.286763e-02
1.083000000000000e+00	1.083000e+00	3.438692e-01	2.292462e-02
1.084000000000000e+00	1.084000e+00	3.447243e-01	2.298162e-02
1.085000000000000e+00	1.085000e+00	3.455796e-01	2.303864e-02
1.086000000000000e+00	1.086000e+00	3.464352e-01	2.309568e-02
1.087000000000000e+00	1.087000e+00	3.472910e-01	2.315273e-02
1.088000000000000e+00	1.088000e+00	3.481470e-01	2.320980e-02
1.089000000000000e+00	1.089000e+00	3.490033e-01	2.326688e-02
1.090000000000000e+00	1.090000e+00	3.498597e-01	2.332398e-02
1.091000000000000e+00	1.091000e+00	3.507165e-01	2.338110e-02
1.092000000000000e+00	1.092000e+00	3.515734e-01	2.343823e-02
1.093000000000000e+00	1.093000e+00	3.524306e-01	2.349537e-02
1.094000000000000e+00	1.094000e+00	3.532881e-01	2.355254e-02
1.095000000000000e+00	1.095000e+00	3.541457e-01	2.360971e-02
1.096000000000000e+00	1.096000e+00	3.550036e-01	2.366691e-02
1.097000000000000e+00	1.097000e+00	3.558617e-01	2.372411e-02
1.098000000000000e+00	1.098000e+00	3.567200e-01	2.378133e-02
1.099000000000000e+00	1.099000e+00	3.575785e-01	2.383857e-02
1.100000000000000e+00	1.100000e+00	3.584373e-01	2.389582e-02
1.101000000000000e+00	1.101000e+00	3.592963e-01	2.395309e-02
1.102000000000000e+00	1.102000e+00	3.601556e-01	2.401037e-02
1.103000000000000e+00	1.103000e+00	3.610150e-01	2.406767e-02
1.104000000000000e+00	1.104000e+00	3.618747e-01	2.412498e-02
1.105000000000000e+00	1.105000e+00	3.627346e-01	2.418230e-02
1.106000000000000e+00	1.106000e+00	3.635947e-01	2.423964e-02
1.107000000000000e+00	1.107000e+00	3.644550e-01	2.429700e-02
1.108000000000000e+00	1.108000e+00	3.653155e-01	2.435437e-02
1.109000000000000e+00	1.109000e+00	3.661763e-01	2.441175e-02
1.110000000000000e+00	1.110000e+00	3.670373e-01	2.446915e-02
1.111000000000000e+00	1.111000e+00	3.678985e-01	2.452656e-02
1.112000000000000e+00	1.112000e+00	3.687599e-01	2.458399e-02
1.113000000000000e+00	1.113000e+00	3.696215e-01	2.464143e-02
1.114000000000000e+00	1.114000e+00	3.704833e-01	2.469889e-02
1.115000000000000e+00	1.115000e+00	3.713453e-01	2.475636e-02
1.116000000000000e+00	1.116000e+00	3.722076e-01	2.481384e-02
1.117000000000000e+00	1.117000e+00	3.730701e-01	2.487134e-02
1.118000000000000e+00	1.118000e+00	3.739327e-01	2.492885e-02
1.119000000000000e+00	1.119000e+00	3.747956e-01	2.498637e-02
1.120000000000000e+00	1.120000e+00	3.756587e-01	2.504391e-02
1.121000000000000e+00	1.121000e+00	3.765220e-01	2.510147e-02
1.122000000000000e+00	1.122000e+00	3.773855e-01	2.515903e-02
1.123000000000000e+00	1.123000e+00	3.782492e-01	2.521661e-02
1.124000000000000e+00	1.124000e+00	3.791131e-01	2.527421e-02
1.125000000000000e+00	1.125000e+00	3.799772e-01	2.533181e-02
1.126000000000000e+00	1.126000e+00	3.808415e-01	2.538943e-02
1.127000000000000e+00	1.127000e+00	3.817060e-01	2.544707e-02
1.128000000000000e+00	1.128000e+00	3.825707e-01	2.550472e-02
1.129000000000000e+00	1.129000e+00	3.834357e-01	2.556238e-02
1.130000000000000e+00	1.130000e+00	3.843008e-01	2.562005e-02
1.131000000000000e+00	1.131000e+00	3.851661e-01	2.567774e-02
1.132000000000000e+00	1.132000e+00	3.860316e-01	2.573544e-02
1.133000000000000e+00	1.133000e+00	3.868973e-01	2.579315e-02
1.134000000000000e+00	1.134000e+00	3.877632e-01	2.585088e-02
1.135000000000000e+00	1.135000e+00	3.886293e-01	2.590862e-02
1.136000000000000e+00	1.136000e+00	3.894956e-01	2.596637e-02
1.137000000000000e+00	1.137000e+00	3.903621e-01	2.602414e-02
1.138000000000000e+00	1.138000e+00	3.912288e-01	2.608192e-02
1.139000000000000e+00	1.139000e+00	3.920957e-01	2.613971e-02
1.140000000000000e+00	1.140000e+00	3.929627e-01	2.619752e-02
1.141000000000000e+00	1.141000e+00	3.938300e-01	2.625533e-02
1.142000000000000e+00	1.142000e+00	3.946974e-01	2.631316e-02
1.143000000000000e+00	1.143000e+00	3.955651e-01	2.637101e-02
1.144000000000000e+00	1.144000e+00	3.964329e-01	2.642886e-02
1.145000000000000e+00	1.145000e+00	3.973009e-01	2.648673e-02
1.146000000000000e+00	1.146000e+00	3.981691e-01	2.654461e-02
1.147000000000000e+00	1.147000e+00	3.990375e-01	2.660250e-02
1.148000000000000e+00	1.148000e+00	3.999061e-01	2.666041e-02
1.149000000000000e+00	1.149000e+00	4.007749e-01	2.671832e-02
1.150000000000000e+00	1.150000e+00	4.016438e-01	2.677625e-02
1.151000000000000e+00	1.151000e+00	4.025130e-01	2.683420e-02
1.152000000000000e+00	1.152000e+00	4.033823e-01	2.689215e-02
1.153000000000000e+00	1.153000e+00	4.042518e-01	2.695012e-02
1.154000000000000e+00	1.154000e+00	4.051214e-01	2.700810e-02
1.155000000000000e+00	1.155000e+00	4.059913e-01	2.706609e-02
1.156000000000000e+00	1.156000e+00	4.068614e-01	2.712409e-02
1.157000000000000e+00	1.157000e+00	4.077316e-01	2.718211e-02
1.158000000000000e+00	1.158000e+00	4.086020e-01	2.724013e-02
1.159000000000000e+00	1.159000e+00	4.094726e-01	2.729817e-02
1.160000000000000e+00	1.160000e+00	4.103433e-01	2.735622e-02
1.161000000000000e+00	1.161000e+00	4.112143e-01	2.741429e-02
1.162000000000000e+00	1.162000e+00	4.120854e-01	2.747236e-02
1.163000000000000e+00	1.163000e+00	4.129567e-01	2.753045e-02
1.164000000000000e+00	1.164000e+00	4.138282e-01	2.758854e-02
1.165000000000000e+00	1.165000e+00	4.146998e-01	2.764666e-02
1.166000000000000e+00	1.166000e+00	4.155717e-01	2.770478e-02
1.167000000000000e+00	1.167000e+00	4.164436e-01	2.776291e-02
1.168000000000000e+00	1.168000e+00	4.173158e-01	2.782105e-02
1.169000000000000e+00	1.169000e+00	4.181882e-01	2.787921e-02
1.170000000000000e+00	1.170000e+00	4.190607e-01	2.793738e-02
1.171000000000000e+00	1.171000e+00	4.199333e-01	2.799556e-02
1.172000000000000e+00	1.172000e+00	4.208062e-01	2.805375e-02
1.173000000000000e+00	1.173000e+00	4.216792e-01	2.811195e-02
1.174000000000000e+00	1.174000e+00	4.225524e-01	2.817016e-02
1.175000000000000e+00	1.175000e+00	4.234258e-01	2.822839e-02
1.176000000000000e+00	1.176000e+00	4.242993e-01	2.828662e-02
1.177000000000000e+00	1.177000e+00	4.251730e-01	2.834487e-02
1.178000000000000e+00	1.178000e+00	4.260469e-01	2.840313e-02
1.179000000000000e+00	1.179000e+00	4.269209e-01	2.846139e-02
1.180000000000000e+00	1.180000e+00	4.277951e-01	2.851968e-02
1.181000000000000e+00	1.181000e+00	4.286695e-01	2.857797e-02
1.182000000000000e+00	1.182000e+00	4.295440e-01	2.863627e-02
1.183000000000000e+00	1.183000e+00	4.304187e-01	2.869458e-02
1.184000000000000e+00	1.184000e+00	4.312936e-01	2.875290e-02
1.185000000000000e+00	1.185000e+00	4.321686e-01	2.881124e-02
1.186000000000000e+00	1.186000e+00	4.330438e-01	2.886958e-02
1.187000000000000e+00	1.187000e+00	4.339191e-01	2.892794e-02
1.188000000000000e+00	1.188000e+00	4.347946e-01	2.898631e-02
1.189000000000000e+00	1.189000e+00	4.356703e-01	2.904469e-02
1.190000000000000e+00	1.190000e+00	4.365461e-01	2.910308e-02
1.191000000000000e+00	1.191000e+00	4.374221e-01	2.916147e-02
1.192000000000000e+00	1.192000e+00	4.382983e-01	2.921988e-02
1.193000000000000e+00	1.193000e+00	4.391746e-01	2.927830e-02
